old_name	new_name	LG
21322_chum_01_x2	21322_D	0
21322_chum_09_x1	21322_E	12
21322_chum_09_x2	21322_F	0
63517_chum_08_x1	63517_A	0
63517_chum_08_x2	63517_B	0
63517_chum_01_x1	63517_C	0
63517_chum_01_x2	63517_D	0
63517_chum_09_x1	63517_E	0
63517_chum_09_x2	63517_F	0
841_chum_08_x1	841_A	3
841_chum_08_x2	841_B	0
841_chum_01_x1	841_C	0
841_chum_01_x2	841_D	0
841_chum_09_x1	841_E	0
841_chum_09_x2	841_F	0
50079_chum_08_x1	50079_A	0
50079_chum_08_x2	50079_B	0
50079_chum_01_x1	50079_C	0
50079_chum_01_x2	50079_D	0
50079_chum_09_x1	50079_E	0
50079_chum_09_x2	50079_F	0
3469_chum_08_x1	3469_A	0
3469_chum_08_x2	3469_B	0
3469_chum_01_x1	3469_C	0
3469_chum_01_x2	3469_D	0
3469_chum_09_x1	3469_E	28
3469_chum_09_x2	3469_F	0
41986_chum_08_x1	41986_A	11
41986_chum_08_x2	41986_B	0
41986_chum_01_x1	41986_A	11
41986_chum_01_x2	41986_C	0
41986_chum_09_x1	41986_D	0
41986_chum_09_x2	41986_E	0
58470_chum_08_x1	58470_A	0
58470_chum_08_x2	58470_B	0
58470_chum_01_x1	58470_C	0
58470_chum_01_x2	58470_D	0
58470_chum_09_x1	58470_E	0
58470_chum_09_x2	58470_F	0
44773_chum_08_x1	44773_A	0
44773_chum_08_x2	44773_B	0
44773_chum_01_x1	44773_C	0
44773_chum_01_x2	44773_D	0
44773_chum_09_x1	44773_E	0
44773_chum_09_x2	44773_F	0
37392_chum_08_x1	37392_A	0
37392_chum_08_x2	37392_B	0
37392_chum_01_x1	37392_C	0
37392_chum_01_x2	37392_D	0
37392_chum_09_x1	37392_E	22
37392_chum_09_x2	37392_F	0
44009_chum_08_x1	44009_A	0
44009_chum_08_x2	44009_B	0
44009_chum_01_x1	44009_C	0
44009_chum_01_x2	44009_D	0
44009_chum_09_x1	44009_E	12
44009_chum_09_x2	44009_F	0
54315_chum_08_x1	54315_A	28
54315_chum_08_x2	54315_B	10
54315_chum_01_x1	54315_C	0
54315_chum_01_x2	54315_D	0
54315_chum_09_x1	54315_A	28
54315_chum_09_x2	54315_E	0
44001_chum_08_x1	44001_A	0
44001_chum_08_x2	44001_B	0
44001_chum_01_x1	44001_C	0
44001_chum_01_x2	44001_D	0
44001_chum_09_x1	44001_E	12
44001_chum_09_x2	44001_F	0
84501_chum_08_x1	84501_A	0
84501_chum_08_x2	84501_B	0
84501_chum_01_x1	84501_C	0
84501_chum_01_x2	84501_D	0
84501_chum_09_x1	84501_E	0
84501_chum_09_x2	84501_F	0
19362_chum_08_x1	19362_A	0
19362_chum_08_x2	19362_B	0
19362_chum_01_x1	19362_C	0
19362_chum_01_x2	19362_D	0
19362_chum_09_x1	19362_E	0
19362_chum_09_x2	19362_F	0
10255_chum_08_x1	10255_A	35
10255_chum_08_x2	10255_B	0
10255_chum_01_x1	10255_C	0
10255_chum_01_x2	10255_D	0
10255_chum_09_x1	10255_E	0
10255_chum_09_x2	10255_F	0
27847_chum_08_x1	27847_A	0
27847_chum_08_x2	27847_B	0
27847_chum_01_x1	27847_C	0
27847_chum_01_x2	27847_D	0
27847_chum_09_x1	27847_E	0
27847_chum_09_x2	27847_F	0
54797_chum_08_x1	54797_A	3
54797_chum_08_x2	54797_B	0
54797_chum_01_x1	54797_C	7
54797_chum_01_x2	54797_D	0
54797_chum_09_x1	54797_C	7
54797_chum_09_x2	54797_E	0
49875_chum_08_x1	49875_A	0
49875_chum_08_x2	49875_B	0
49875_chum_01_x1	49875_C	36
49875_chum_01_x2	49875_D	0
49875_chum_09_x1	49875_E	0
49875_chum_09_x2	49875_F	0
56229_chum_08_x1	56229_A	0
56229_chum_08_x2	56229_B	0
56229_chum_01_x1	56229_C	0
56229_chum_01_x2	56229_D	0
56229_chum_09_x1	56229_E	0
56229_chum_09_x2	56229_F	0
57902_chum_08_x1	57902_A	0
57902_chum_08_x2	57902_B	0
57902_chum_01_x1	57902_C	37
57902_chum_01_x2	57902_D	0
57902_chum_09_x1	57902_E	0
57902_chum_09_x2	57902_F	0
54224_chum_08_x1	54224_A	37
54224_chum_08_x2	54224_B	0
54224_chum_01_x1	54224_C	0
54224_chum_01_x2	54224_D	0
54224_chum_09_x1	54224_E	0
54224_chum_09_x2	54224_F	0
40126_chum_08_x1	40126_A	27
40126_chum_08_x2	40126_B	0
40126_chum_01_x1	40126_C	0
40126_chum_01_x2	40126_D	0
40126_chum_09_x1	40126_A	27
40126_chum_09_x2	40126_E	0
71559_chum_08_x1	71559_A	27
71559_chum_08_x2	71559_B	0
71559_chum_01_x1	71559_C	0
71559_chum_01_x2	71559_D	0
71559_chum_09_x1	71559_E	0
71559_chum_09_x2	71559_F	0
71220_chum_08_x1	71220_A	0
71220_chum_08_x2	71220_B	0
71220_chum_01_x1	71220_C	0
71220_chum_01_x2	71220_D	0
71220_chum_09_x1	71220_E	22
71220_chum_09_x2	71220_F	0
15150_chum_08_x1	15150_A	0
15150_chum_08_x2	15150_B	0
15150_chum_01_x1	15150_C	0
15150_chum_01_x2	15150_D	0
15150_chum_09_x1	15150_E	0
15150_chum_09_x2	15150_F	0
76028_chum_08_x1	76028_A	0
76028_chum_08_x2	76028_B	0
76028_chum_01_x1	76028_C	0
76028_chum_01_x2	76028_D	0
76028_chum_09_x1	76028_E	0
76028_chum_09_x2	76028_F	0
736_chum_08_x1	736_A	0
736_chum_08_x2	736_B	0
736_chum_01_x1	736_C	0
736_chum_01_x2	736_D	0
736_chum_09_x1	736_E	0
736_chum_09_x2	736_F	0
60349_chum_08_x1	60349_A	22
60349_chum_08_x2	60349_B	0
60349_chum_01_x1	60349_C	0
60349_chum_01_x2	60349_D	0
60349_chum_09_x1	60349_E	0
60349_chum_09_x2	60349_F	0
3071_chum_08_x1	3071_A	0
3071_chum_08_x2	3071_B	0
3071_chum_01_x1	3071_C	0
3071_chum_01_x2	3071_D	0
3071_chum_09_x1	3071_E	11
3071_chum_09_x2	3071_F	0
58589_chum_08_x1	58589_A	35
58589_chum_08_x2	58589_B	0
58589_chum_01_x1	58589_C	0
58589_chum_01_x2	58589_D	0
58589_chum_09_x1	58589_E	0
58589_chum_09_x2	58589_F	0
74439_chum_08_x1	74439_A	0
74439_chum_08_x2	74439_B	0
74439_chum_01_x1	74439_C	0
74439_chum_01_x2	74439_D	0
74439_chum_09_x1	74439_E	0
74439_chum_09_x2	74439_F	0
2953_chum_08_x1	2953_A	0
2953_chum_08_x2	2953_B	0
2953_chum_01_x1	2953_C	0
2953_chum_01_x2	2953_D	0
2953_chum_09_x1	2953_E	0
2953_chum_09_x2	2953_F	0
31703_chum_08_x1	31703_A	0
31703_chum_08_x2	31703_B	0
31703_chum_01_x1	31703_C	0
31703_chum_01_x2	31703_D	0
31703_chum_09_x1	31703_E	0
31703_chum_09_x2	31703_F	0
62172_chum_08_x1	62172_A	0
62172_chum_08_x2	62172_B	7
62172_chum_01_x1	62172_C	0
62172_chum_01_x2	62172_D	0
62172_chum_09_x1	62172_B	7
62172_chum_09_x2	62172_E	36
44396_chum_08_x1	44396_A	22
44396_chum_08_x2	44396_B	0
44396_chum_01_x1	44396_C	0
44396_chum_01_x2	44396_D	0
44396_chum_09_x1	44396_E	0
44396_chum_09_x2	44396_F	0
44391_chum_08_x1	44391_A	0
44391_chum_08_x2	44391_B	0
44391_chum_01_x1	44391_C	0
44391_chum_01_x2	44391_D	0
44391_chum_09_x1	44391_E	0
44391_chum_09_x2	44391_F	0
79170_chum_08_x1	79170_A	0
79170_chum_08_x2	79170_B	0
79170_chum_01_x1	79170_C	0
79170_chum_01_x2	79170_D	0
79170_chum_09_x1	79170_E	0
79170_chum_09_x2	79170_F	0
66924_chum_08_x1	66924_A	0
66924_chum_08_x2	66924_B	0
66924_chum_01_x1	66924_C	0
66924_chum_01_x2	66924_D	0
66924_chum_09_x1	66924_E	6
66924_chum_09_x2	66924_F	0
66928_chum_08_x1	66928_A	0
66928_chum_08_x2	66928_B	0
66928_chum_01_x1	66928_C	0
66928_chum_01_x2	66928_D	0
66928_chum_09_x1	66928_E	0
66928_chum_09_x2	66928_F	0
76244_chum_08_x1	76244_A	0
76244_chum_08_x2	76244_B	0
76244_chum_01_x1	76244_C	0
76244_chum_01_x2	76244_D	0
76244_chum_09_x1	76244_E	0
76244_chum_09_x2	76244_F	0
16911_chum_08_x1	16911_A	0
16911_chum_08_x2	16911_B	0
16911_chum_01_x1	16911_C	11
16911_chum_01_x2	16911_D	27
16911_chum_09_x1	16911_C	11
16911_chum_09_x2	16911_E	0
26644_chum_08_x1	26644_A	0
26644_chum_08_x2	26644_B	0
26644_chum_01_x1	26644_C	0
26644_chum_01_x2	26644_D	0
26644_chum_09_x1	26644_E	0
26644_chum_09_x2	26644_F	0
28272_chum_08_x1	28272_A	35
28272_chum_08_x2	28272_B	0
28272_chum_01_x1	28272_C	0
28272_chum_01_x2	28272_D	0
28272_chum_09_x1	28272_E	0
28272_chum_09_x2	28272_F	0
59189_chum_08_x1	59189_A	12
59189_chum_08_x2	59189_B	0
59189_chum_01_x1	59189_C	0
59189_chum_01_x2	59189_D	0
59189_chum_09_x1	59189_E	0
59189_chum_09_x2	59189_F	0
68846_chum_08_x1	68846_A	0
68846_chum_08_x2	68846_B	0
68846_chum_01_x1	68846_C	0
68846_chum_01_x2	68846_D	0
68846_chum_09_x1	68846_E	11
68846_chum_09_x2	68846_F	0
1117_chum_08_x1	1117_A	0
1117_chum_08_x2	1117_B	0
1117_chum_01_x1	1117_C	0
1117_chum_01_x2	1117_D	0
1117_chum_09_x1	1117_E	0
1117_chum_09_x2	1117_F	0
23037_chum_08_x1	23037_A	0
23037_chum_08_x2	23037_B	0
23037_chum_01_x1	23037_C	22
23037_chum_01_x2	23037_D	0
23037_chum_09_x1	23037_C	22
23037_chum_09_x2	23037_E	0
72835_chum_08_x1	72835_A	0
72835_chum_08_x2	72835_B	0
72835_chum_01_x1	72835_C	0
72835_chum_01_x2	72835_D	0
72835_chum_09_x1	72835_E	7
72835_chum_09_x2	72835_F	0
13786_chum_08_x1	13786_A	0
13786_chum_08_x2	13786_B	0
13786_chum_01_x1	13786_C	35
13786_chum_01_x2	13786_D	0
13786_chum_09_x1	13786_E	0
13786_chum_09_x2	13786_F	0
28293_chum_08_x1	28293_A	0
28293_chum_08_x2	28293_B	0
28293_chum_01_x1	28293_C	0
28293_chum_01_x2	28293_D	0
28293_chum_09_x1	28293_E	0
28293_chum_09_x2	28293_F	0
50944_chum_08_x1	50944_A	0
50944_chum_08_x2	50944_B	0
50944_chum_01_x1	50944_C	0
50944_chum_01_x2	50944_D	0
50944_chum_09_x1	50944_E	0
50944_chum_09_x2	50944_F	0
55192_chum_08_x1	55192_A	7
55192_chum_08_x2	55192_B	0
55192_chum_01_x1	55192_C	0
55192_chum_01_x2	55192_D	0
55192_chum_09_x1	55192_A	7
55192_chum_09_x2	55192_E	0
67859_chum_08_x1	67859_A	0
67859_chum_08_x2	67859_B	0
67859_chum_01_x1	67859_C	0
67859_chum_01_x2	67859_D	0
67859_chum_09_x1	67859_E	0
67859_chum_09_x2	67859_F	0
28159_chum_08_x1	28159_A	0
28159_chum_08_x2	28159_B	0
28159_chum_01_x1	28159_C	0
28159_chum_01_x2	28159_D	0
28159_chum_09_x1	28159_E	12
28159_chum_09_x2	28159_F	0
44821_chum_08_x1	44821_A	0
44821_chum_08_x2	44821_B	0
44821_chum_01_x1	44821_C	0
44821_chum_01_x2	44821_D	0
44821_chum_09_x1	44821_E	0
44821_chum_09_x2	44821_F	0
51543_chum_08_x1	51543_A	0
51543_chum_08_x2	51543_B	0
51543_chum_01_x1	51543_C	0
51543_chum_01_x2	51543_D	0
51543_chum_09_x1	51543_E	0
51543_chum_09_x2	51543_F	0
50019_chum_08_x1	50019_A	0
50019_chum_08_x2	50019_B	11
50019_chum_01_x1	50019_C	0
50019_chum_01_x2	50019_D	0
50019_chum_09_x1	50019_E	0
50019_chum_09_x2	50019_F	0
42895_chum_08_x1	42895_A	22
42895_chum_08_x2	42895_B	0
42895_chum_01_x1	42895_C	0
42895_chum_01_x2	42895_D	0
42895_chum_09_x1	42895_E	0
42895_chum_09_x2	42895_F	0
66455_chum_08_x1	66455_A	28
66455_chum_08_x2	66455_B	0
66455_chum_01_x1	66455_C	10
66455_chum_01_x2	66455_D	0
66455_chum_09_x1	66455_E	0
66455_chum_09_x2	66455_F	0
61671_chum_08_x1	61671_A	0
61671_chum_08_x2	61671_B	0
61671_chum_01_x1	61671_C	0
61671_chum_01_x2	61671_D	0
61671_chum_09_x1	61671_E	1
61671_chum_09_x2	61671_F	0
72239_chum_08_x1	72239_A	3
72239_chum_08_x2	72239_B	0
72239_chum_01_x1	72239_C	0
72239_chum_01_x2	72239_D	0
72239_chum_09_x1	72239_E	0
72239_chum_09_x2	72239_F	0
6723_chum_08_x1	6723_A	7
6723_chum_08_x2	6723_B	0
6723_chum_01_x1	6723_A	7
6723_chum_01_x2	6723_C	0
6723_chum_09_x1	6723_A	7
6723_chum_09_x2	6723_D	0
4144_chum_08_x1	4144_A	33
4144_chum_08_x2	4144_B	8
4144_chum_01_x1	4144_C	0
4144_chum_01_x2	4144_D	0
4144_chum_09_x1	4144_E	0
4144_chum_09_x2	4144_F	0
86041_chum_08_x1	86041_A	0
86041_chum_08_x2	86041_B	0
86041_chum_01_x1	86041_C	0
86041_chum_01_x2	86041_D	0
86041_chum_09_x1	86041_E	0
86041_chum_09_x2	86041_F	0
22186_chum_08_x1	22186_A	0
22186_chum_08_x2	22186_B	0
22186_chum_01_x1	22186_C	3
22186_chum_01_x2	22186_D	0
22186_chum_09_x1	22186_C	3
22186_chum_09_x2	22186_E	0
56629_chum_08_x1	56629_A	28
56629_chum_08_x2	56629_B	0
56629_chum_01_x1	56629_C	0
56629_chum_01_x2	56629_D	0
56629_chum_09_x1	56629_A	28
56629_chum_09_x2	56629_E	0
60216_chum_08_x1	60216_A	7
60216_chum_08_x2	60216_B	3
60216_chum_01_x1	60216_C	0
60216_chum_01_x2	60216_D	0
60216_chum_09_x1	60216_E	0
60216_chum_09_x2	60216_F	0
60214_chum_08_x1	60214_A	0
60214_chum_08_x2	60214_B	0
60214_chum_01_x1	60214_C	0
60214_chum_01_x2	60214_D	0
60214_chum_09_x1	60214_E	0
60214_chum_09_x2	60214_F	0
22166_chum_08_x1	22166_A	0
22166_chum_08_x2	22166_B	0
22166_chum_01_x1	22166_C	0
22166_chum_01_x2	22166_D	0
22166_chum_09_x1	22166_E	12
22166_chum_09_x2	22166_F	0
70445_chum_08_x1	70445_A	9
70445_chum_08_x2	70445_B	0
70445_chum_01_x1	70445_C	37
70445_chum_01_x2	70445_D	0
70445_chum_09_x1	70445_A	9
70445_chum_09_x2	70445_E	0
16570_chum_08_x1	16570_A	0
16570_chum_08_x2	16570_B	0
16570_chum_01_x1	16570_C	3
16570_chum_01_x2	16570_D	0
16570_chum_09_x1	16570_E	0
16570_chum_09_x2	16570_F	0
69257_chum_08_x1	69257_A	35
69257_chum_08_x2	69257_B	0
69257_chum_01_x1	69257_C	0
69257_chum_01_x2	69257_D	0
69257_chum_09_x1	69257_A	35
69257_chum_09_x2	69257_E	0
82627_chum_08_x1	82627_A	0
82627_chum_08_x2	82627_B	0
82627_chum_01_x1	82627_C	0
82627_chum_01_x2	82627_D	0
82627_chum_09_x1	82627_E	0
82627_chum_09_x2	82627_F	0
19306_chum_08_x1	19306_A	1
19306_chum_08_x2	19306_B	0
19306_chum_01_x1	19306_A	1
19306_chum_01_x2	19306_C	0
19306_chum_09_x1	19306_D	0
19306_chum_09_x2	19306_E	0
56756_chum_08_x1	56756_A	7
56756_chum_08_x2	56756_B	0
56756_chum_01_x1	56756_C	0
56756_chum_01_x2	56756_D	0
56756_chum_09_x1	56756_E	0
56756_chum_09_x2	56756_F	0
38480_chum_08_x1	38480_A	0
38480_chum_08_x2	38480_B	0
38480_chum_01_x1	38480_C	0
38480_chum_01_x2	38480_D	0
38480_chum_09_x1	38480_E	0
38480_chum_09_x2	38480_F	0
199_chum_08_x1	199_A	0
199_chum_08_x2	199_B	0
199_chum_01_x1	199_C	24
199_chum_01_x2	199_D	0
199_chum_09_x1	199_E	0
199_chum_09_x2	199_F	0
64511_chum_08_x1	64511_A	0
64511_chum_08_x2	64511_B	0
64511_chum_01_x1	64511_C	11
64511_chum_01_x2	64511_D	0
64511_chum_09_x1	64511_E	0
64511_chum_09_x2	64511_F	0
21847_chum_08_x1	21847_A	0
21847_chum_08_x2	21847_B	0
21847_chum_01_x1	21847_C	0
21847_chum_01_x2	21847_D	0
21847_chum_09_x1	21847_E	0
21847_chum_09_x2	21847_F	0
193_chum_08_x1	193_A	0
193_chum_08_x2	193_B	0
193_chum_01_x1	193_C	0
193_chum_01_x2	193_D	0
193_chum_09_x1	193_E	0
193_chum_09_x2	193_F	0
17550_chum_08_x1	17550_A	0
17550_chum_08_x2	17550_B	0
17550_chum_01_x1	17550_C	0
17550_chum_01_x2	17550_D	0
17550_chum_09_x1	17550_E	0
17550_chum_09_x2	17550_F	0
4558_chum_08_x1	4558_A	0
4558_chum_08_x2	4558_B	0
4558_chum_01_x1	4558_C	0
4558_chum_01_x2	4558_D	0
4558_chum_09_x1	4558_E	0
4558_chum_09_x2	4558_F	0
64682_chum_08_x1	64682_A	0
64682_chum_08_x2	64682_B	0
64682_chum_01_x1	64682_C	0
64682_chum_01_x2	64682_D	0
64682_chum_09_x1	64682_E	0
64682_chum_09_x2	64682_F	0
75337_chum_08_x1	75337_A	0
75337_chum_08_x2	75337_B	0
75337_chum_01_x1	75337_C	0
75337_chum_01_x2	75337_D	0
75337_chum_09_x1	75337_E	0
75337_chum_09_x2	75337_F	0
58631_chum_08_x1	58631_A	6
58631_chum_08_x2	58631_B	0
58631_chum_01_x1	58631_C	0
58631_chum_01_x2	58631_D	0
58631_chum_09_x1	58631_E	0
58631_chum_09_x2	58631_F	0
16314_chum_08_x1	16314_A	32
16314_chum_08_x2	16314_B	0
16314_chum_01_x1	16314_C	0
16314_chum_01_x2	16314_D	0
16314_chum_09_x1	16314_E	0
16314_chum_09_x2	16314_F	0
64686_chum_08_x1	64686_A	7
64686_chum_08_x2	64686_B	0
64686_chum_01_x1	64686_C	0
64686_chum_01_x2	64686_D	0
64686_chum_09_x1	64686_E	36
64686_chum_09_x2	64686_F	0
26097_chum_08_x1	26097_A	28
26097_chum_08_x2	26097_B	0
26097_chum_01_x1	26097_C	0
26097_chum_01_x2	26097_D	0
26097_chum_09_x1	26097_E	0
26097_chum_09_x2	26097_F	0
57595_chum_08_x1	57595_A	0
57595_chum_08_x2	57595_B	0
57595_chum_01_x1	57595_C	0
57595_chum_01_x2	57595_D	0
57595_chum_09_x1	57595_E	0
57595_chum_09_x2	57595_F	14
26090_chum_08_x1	26090_A	28
26090_chum_08_x2	26090_B	0
26090_chum_01_x1	26090_C	0
26090_chum_01_x2	26090_D	0
26090_chum_09_x1	26090_A	28
26090_chum_09_x2	26090_E	0
57590_chum_08_x1	57590_A	35
57590_chum_08_x2	57590_B	0
57590_chum_01_x1	57590_C	6
57590_chum_01_x2	57590_D	0
57590_chum_09_x1	57590_E	0
57590_chum_09_x2	57590_F	0
57206_chum_08_x1	57206_A	37
57206_chum_08_x2	57206_B	0
57206_chum_01_x1	57206_C	0
57206_chum_01_x2	57206_D	0
57206_chum_09_x1	57206_A	37
57206_chum_09_x2	57206_E	0
43110_chum_08_x1	43110_F	0
43110_chum_08_x2	43110_A	0
43110_chum_01_x1	43110_B	6
43110_chum_01_x2	43110_C	6
43110_chum_09_x1	43110_C	0
43110_chum_09_x2	43110_D	0
43111_chum_08_x1	43111_A	0
43111_chum_08_x2	43111_B	0
43111_chum_01_x1	43111_C	0
43111_chum_01_x2	43111_D	0
43111_chum_09_x1	43111_E	0
43111_chum_09_x2	43111_F	0
58009_chum_08_x1	58009_A	0
58009_chum_08_x2	58009_B	0
58009_chum_01_x1	58009_C	0
58009_chum_01_x2	58009_D	0
58009_chum_09_x1	58009_E	12
58009_chum_09_x2	58009_F	0
49607_chum_08_x1	49607_A	11
49607_chum_08_x2	49607_B	0
49607_chum_01_x1	49607_C	0
49607_chum_01_x2	49607_D	0
49607_chum_09_x1	49607_E	27
49607_chum_09_x2	49607_A	11
49600_chum_08_x1	49600_A	22
49600_chum_08_x2	49600_B	0
49600_chum_01_x1	49600_C	0
49600_chum_01_x2	49600_D	0
49600_chum_09_x1	49600_E	0
49600_chum_09_x2	49600_F	0
64352_chum_08_x1	64352_A	0
64352_chum_08_x2	64352_B	0
64352_chum_01_x1	64352_C	0
64352_chum_01_x2	64352_D	0
64352_chum_09_x1	64352_E	0
64352_chum_09_x2	64352_F	0
46542_chum_08_x1	46542_A	35
46542_chum_08_x2	46542_B	0
46542_chum_01_x1	46542_C	0
46542_chum_01_x2	46542_D	0
46542_chum_09_x1	46542_E	6
46542_chum_09_x2	46542_F	0
2761_chum_08_x1	2761_A	28
2761_chum_08_x2	2761_B	0
2761_chum_01_x1	2761_C	0
2761_chum_01_x2	2761_D	0
2761_chum_09_x1	2761_E	0
2761_chum_09_x2	2761_F	0
64110_chum_08_x1	64110_A	0
64110_chum_08_x2	64110_B	0
64110_chum_01_x1	64110_C	0
64110_chum_01_x2	64110_D	0
64110_chum_09_x1	64110_E	0
64110_chum_09_x2	64110_F	0
52527_chum_08_x1	52527_A	14
52527_chum_08_x2	52527_B	0
52527_chum_01_x1	52527_C	0
52527_chum_01_x2	52527_D	0
52527_chum_09_x1	52527_E	0
52527_chum_09_x2	52527_F	0
52526_chum_08_x1	52526_A	0
52526_chum_08_x2	52526_B	0
52526_chum_01_x1	52526_C	0
52526_chum_01_x2	52526_D	0
52526_chum_09_x1	52526_E	40
52526_chum_09_x2	52526_F	0
32364_chum_08_x1	32364_A	0
32364_chum_08_x2	32364_B	0
32364_chum_01_x1	32364_C	0
32364_chum_01_x2	32364_D	0
32364_chum_09_x1	32364_E	0
32364_chum_09_x2	32364_F	0
43600_chum_08_x1	43600_A	2
43600_chum_08_x2	43600_B	0
43600_chum_01_x1	43600_C	0
43600_chum_01_x2	43600_D	0
43600_chum_09_x1	43600_E	0
43600_chum_09_x2	43600_F	0
43608_chum_08_x1	43608_A	17
43608_chum_08_x2	43608_B	0
43608_chum_01_x1	43608_C	0
43608_chum_01_x2	43608_D	0
43608_chum_09_x1	43608_E	0
43608_chum_09_x2	43608_F	0
12089_chum_08_x1	12089_A	0
12089_chum_08_x2	12089_B	0
12089_chum_01_x1	12089_C	0
12089_chum_01_x2	12089_D	0
12089_chum_09_x1	12089_E	0
12089_chum_09_x2	12089_F	0
54493_chum_08_x1	54493_A	0
54493_chum_08_x2	54493_B	0
54493_chum_01_x1	54493_C	0
54493_chum_01_x2	54493_D	0
54493_chum_09_x1	54493_E	0
54493_chum_09_x2	54493_F	0
53215_chum_08_x1	53215_A	6
53215_chum_08_x2	53215_B	0
53215_chum_01_x1	53215_C	0
53215_chum_01_x2	53215_D	0
53215_chum_09_x1	53215_E	0
53215_chum_09_x2	53215_F	0
2619_chum_08_x1	2619_D	27
2619_chum_08_x2	2619_E	27
2619_chum_01_x1	2619_F	0
2619_chum_01_x2	2619_A	0
2619_chum_09_x1	2619_A	27
2619_chum_09_x2	2619_B	27
19964_chum_08_x1	19964_A	11
19964_chum_08_x2	19964_B	0
19964_chum_01_x1	19964_C	0
19964_chum_01_x2	19964_D	0
19964_chum_09_x1	19964_E	0
19964_chum_09_x2	19964_F	0
46940_chum_08_x1	46940_A	0
46940_chum_08_x2	46940_B	0
46940_chum_01_x1	46940_C	0
46940_chum_01_x2	46940_D	0
46940_chum_09_x1	46940_E	0
46940_chum_09_x2	46940_F	0
48392_chum_08_x1	48392_A	2
48392_chum_08_x2	48392_B	0
48392_chum_01_x1	48392_C	0
48392_chum_01_x2	48392_D	0
48392_chum_09_x1	48392_E	0
48392_chum_09_x2	48392_F	0
53244_chum_08_x1	53244_A	11
53244_chum_08_x2	53244_B	27
53244_chum_01_x1	53244_C	0
53244_chum_01_x2	53244_D	0
53244_chum_09_x1	53244_E	0
53244_chum_09_x2	53244_F	0
36928_chum_08_x1	36928_A	0
36928_chum_08_x2	36928_B	0
36928_chum_01_x1	36928_C	0
36928_chum_01_x2	36928_D	0
36928_chum_09_x1	36928_E	0
36928_chum_09_x2	36928_F	0
54810_chum_08_x1	54810_A	0
54810_chum_08_x2	54810_B	0
54810_chum_01_x1	54810_C	0
54810_chum_01_x2	54810_D	0
54810_chum_09_x1	54810_E	22
54810_chum_09_x2	54810_F	0
12330_chum_08_x1	12330_A	27
12330_chum_08_x2	12330_B	0
12330_chum_01_x1	12330_C	0
12330_chum_01_x2	12330_D	0
12330_chum_09_x1	12330_E	0
12330_chum_09_x2	12330_F	0
45361_chum_08_x1	45361_A	0
45361_chum_08_x2	45361_B	0
45361_chum_01_x1	45361_C	6
45361_chum_01_x2	45361_D	0
45361_chum_09_x1	45361_E	35
45361_chum_09_x2	45361_C	6
41047_chum_08_x1	41047_A	0
41047_chum_08_x2	41047_B	7
41047_chum_01_x1	41047_C	36
41047_chum_01_x2	41047_D	0
41047_chum_09_x1	41047_B	7
41047_chum_09_x2	41047_E	0
71120_chum_08_x1	71120_A	11
71120_chum_08_x2	71120_B	0
71120_chum_01_x1	71120_C	0
71120_chum_01_x2	71120_D	0
71120_chum_09_x1	71120_E	27
71120_chum_09_x2	71120_A	11
63364_chum_08_x1	63364_A	3
63364_chum_08_x2	63364_B	0
63364_chum_01_x1	63364_C	0
63364_chum_01_x2	63364_D	0
63364_chum_09_x1	63364_A	3
63364_chum_09_x2	63364_E	0
63362_chum_08_x1	63362_A	0
63362_chum_08_x2	63362_B	0
63362_chum_01_x1	63362_C	0
63362_chum_01_x2	63362_D	0
63362_chum_09_x1	63362_E	0
63362_chum_09_x2	63362_F	0
9026_chum_08_x1	9026_A	0
9026_chum_08_x2	9026_B	0
9026_chum_01_x1	9026_C	0
9026_chum_01_x2	9026_D	0
9026_chum_09_x1	9026_E	0
9026_chum_09_x2	9026_F	0
14140_chum_08_x1	14140_A	7
14140_chum_08_x2	14140_B	0
14140_chum_01_x1	14140_A	7
14140_chum_01_x2	14140_C	0
14140_chum_09_x1	14140_D	3
14140_chum_09_x2	14140_E	0
53455_chum_08_x1	53455_A	0
53455_chum_08_x2	53455_B	0
53455_chum_01_x1	53455_C	2
53455_chum_01_x2	53455_D	0
53455_chum_09_x1	53455_E	12
53455_chum_09_x2	53455_F	0
5226_chum_08_x1	5226_A	0
5226_chum_08_x2	5226_B	0
5226_chum_01_x1	5226_C	0
5226_chum_01_x2	5226_D	0
5226_chum_09_x1	5226_E	0
5226_chum_09_x2	5226_F	0
39666_chum_08_x1	39666_A	27
39666_chum_08_x2	39666_B	0
39666_chum_01_x1	39666_C	0
39666_chum_01_x2	39666_D	0
39666_chum_09_x1	39666_E	0
39666_chum_09_x2	39666_F	0
47466_chum_08_x1	47466_A	0
47466_chum_08_x2	47466_B	0
47466_chum_01_x1	47466_C	0
47466_chum_01_x2	47466_D	0
47466_chum_09_x1	47466_E	0
47466_chum_09_x2	47466_F	0
3066_chum_08_x1	3066_A	26
3066_chum_08_x2	3066_B	0
3066_chum_01_x1	3066_C	0
3066_chum_01_x2	3066_D	0
3066_chum_09_x1	3066_E	0
3066_chum_09_x2	3066_F	0
3065_chum_08_x1	3065_A	0
3065_chum_08_x2	3065_B	0
3065_chum_01_x1	3065_C	9
3065_chum_01_x2	3065_D	0
3065_chum_09_x1	3065_E	0
3065_chum_09_x2	3065_F	0
20313_chum_08_x1	20313_A	0
20313_chum_08_x2	20313_B	0
